4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former
0.0024494,-0.0000234,-0.0001372,0.0000032,0.0000005,0.0000273,-0.0000120,-0.0001802,-0.0000094,-0.0000500,-0.0001128,0.0000181,-0.0001180,-0.0001498,-0.0003452,-0.0003600,-0.0003669,-0.0004108,0.0000140,0.0000415,-0.0000019,-0.0000007,-0.0004898,-0.0002665,0.0017435,-0.0000165,-0.0000811,0.0000166,0.0000211,0.0000199,-0.0000249,-0.0001405,-0.0000222,-0.0000645,-0.0000889,0.0000243,-0.0000749,-0.0000629,-0.0002939,-0.0002974,-0.0003065,-0.0003212,0.0000009,0.0000205,-0.0000004,0.0000020,-0.0003578,-0.0001991,0.5976813,-0.0058214,-0.0229998,0.0083705,0.0007364,0.0082495,-0.0120910,-0.0361967,0.0172894,-0.0401998,-0.0232282,-0.0004714,-0.0224000,-0.0224790,-0.0607918,-0.0633458,-0.0626061,-0.0688531,-0.0002358,0.0061466,-0.0009227,0.0005314,-0.1154205,-0.0593767
-0.0000237,0.0000003,0.0000009,-0.0000006,-0.0000003,-0.0000009,0.0000002,0.0000014,-0.0000004,0.0000008,0.0000009,-0.0000017,0.0000004,0.0000011,0.0000000,0.0000003,0.0000005,0.0000008,-0.0000001,-0.0000005,0.0000000,-0.0000001,0.0000038,0.0000013,-0.0000167,0.0000002,0.0000005,-0.0000006,-0.0000005,-0.0000007,0.0000003,0.0000011,0.0000001,0.0000010,0.0000007,-0.0000014,0.0000001,0.0000002,0.0000000,0.0000002,0.0000003,0.0000004,-0.0000001,-0.0000003,0.0000000,-0.0000001,0.0000026,0.0000008,-0.0058214,0.0000771,0.0001075,-0.0002085,-0.0000562,-0.0002173,0.0001566,0.0002690,-0.0003570,0.0005106,0.0001935,-0.0003948,0.0000535,0.0001293,0.0000033,0.0000327,0.0000255,0.0001197,-0.0000024,-0.0000674,-0.0000002,-0.0000038,0.0007842,0.0001707
-0.0000966,0.0000005,0.0001607,-0.0000069,-0.0000132,-0.0000091,-0.0000096,0.0000275,0.0000040,0.0000107,0.0000150,0.0000050,-0.0000059,-0.0000028,0.0000082,0.0000093,0.0000150,0.0000220,-0.0000041,-0.0000016,0.0000009,-0.0000005,-0.0000206,-0.0000367,-0.0000625,0.0000003,0.0001252,-0.0000093,-0.0000127,-0.0000047,-0.0000082,0.0000215,0.0000030,0.0000075,0.0000131,0.0000058,-0.0000045,-0.0000038,0.0000021,0.0000055,0.0000096,0.0000135,0.0000001,0.0000020,-0.0000002,-0.0000002,-0.0000176,-0.0000316,-0.0229998,0.0001075,0.0365241,-0.0021131,-0.0033598,-0.0031608,-0.0005869,0.0053893,-0.0017997,0.0050571,0.0039639,0.0017422,-0.0004316,-0.0014871,0.0005351,0.0014622,0.0022041,0.0027639,0.0001734,0.0000115,0.0000376,-0.0003935,-0.0068196,-0.0119585
0.0000069,-0.0000007,0.0000002,0.0003378,-0.0000530,-0.0000046,-0.0000370,0.0000097,0.0000001,-0.0000107,-0.0000147,-0.0000088,0.0000052,0.0000131,0.0000019,-0.0000039,-0.0000003,-0.0000004,0.0000010,-0.0000114,0.0000002,-0.0000014,0.0000353,0.0000157,0.0000219,-0.0000007,-0.0000049,0.0002846,-0.0000440,-0.0000033,-0.0000284,0.0000113,-0.0000136,-0.0000102,-0.0000065,-0.0000112,0.0000071,0.0000080,0.0000082,0.0000034,0.0000072,0.0000066,0.0000012,-0.0000078,-0.0000003,-0.0000015,0.0000219,0.0000090,0.0083705,-0.0002085,-0.0021131,0.0502833,-0.0106220,0.0004344,-0.0068729,0.0021474,-0.0037030,-0.0018137,0.0011131,-0.0028780,0.0004609,0.0012560,0.0000514,-0.0005436,0.0006689,-0.0004207,0.0006047,-0.0014756,0.0000561,-0.0003955,0.0057907,0.0027152
0.0000032,-0.0000003,-0.0000121,-0.0000543,0.0002309,0.0000070,-0.0000103,0.0000006,-0.0000005,0.0000017,-0.0000029,-0.0000287,-0.0000026,-0.0000002,0.0000110,-0.0000036,0.0000077,0.0000031,0.0000058,-0.0000146,0.0000002,-0.0000010,0.0000016,-0.0000054,0.0000192,-0.0000004,-0.0000111,-0.0000436,0.0001856,0.0000072,-0.0000066,-0.0000026,-0.0000031,-0.0000027,-0.0000048,-0.0000220,0.0000006,0.0000003,0.0000038,-0.0000050,0.0000026,-0.0000021,0.0000016,-0.0000077,0.0000001,-0.0000004,0.0000016,-0.0000063,0.0007364,-0.0000562,-0.0033598,-0.0106220,0.0410463,0.0008370,-0.0013035,0.0006818,0.0018206,-0.0029473,-0.0002726,-0.0045858,-0.0011425,-0.0006747,0.0001690,-0.0014017,0.0012378,-0.0008514,0.0007741,-0.0012678,0.0000438,-0.0006059,0.0010673,-0.0010033
0.0000263,-0.0000009,-0.0000080,-0.0000036,0.0000072,0.0002919,-0.0000012,0.0000030,0.0000049,-0.0000017,-0.0000070,-0.0000058,0.0000062,-0.0000021,0.0000005,-0.0000004,-0.0000031,-0.0000043,0.0000024,-0.0000080,0.0000005,-0.0000009,0.0000095,-0.0000063,0.0000182,-0.0000007,-0.0000035,-0.0000021,0.0000073,0.0002397,-0.0000041,0.0000019,0.0000010,-0.0000029,-0.0000049,-0.0000041,0.0000046,0.0000015,-0.0000046,-0.0000024,-0.0000008,-0.0000001,0.0000043,-0.0000049,0.0000001,-0.0000021,0.0000036,-0.0000054,0.0082495,-0.0002173,-0.0031608,0.0004344,0.0008370,0.0551652,-0.0020520,-0.0001509,0.0008935,-0.0001089,-0.0019959,-0.0000769,-0.0000833,0.0005737,-0.0006128,-0.0002214,0.0004361,-0.0000850,0.0001976,-0.0000973,0.0000850,-0.0006332,0.0021307,-0.0002653
-0.0000174,0.0000003,-0.0000070,-0.0000356,-0.0000104,-0.0000014,0.0002258,0.0000002,0.0000138,-0.0000142,0.0000081,-0.0000323,0.0000030,-0.0000067,-0.0000101,-0.0000050,-0.0000177,-0.0000185,-0.0000017,-0.0000037,0.0000000,-0.0000028,0.0000003,-0.0000122,-0.0000356,0.0000004,-0.0000059,-0.0000261,-0.0000064,-0.0000039,0.0001786,-0.0000005,0.0000067,-0.0000088,0.0000065,-0.0000268,0.0000039,0.0000025,-0.0000047,0.0000013,-0.0000071,-0.0000087,0.0000010,-0.0000028,-0.0000004,-0.0000014,0.0000005,-0.0000055,-0.0120910,0.0001566,-0.0005869,-0.0068729,-0.0013035,-0.0020520,0.0420265,0.0006819,-0.0010838,-0.0007655,0.0005747,-0.0072552,0.0005314,-0.0008617,-0.0021874,-0.0022412,-0.0027735,-0.0026958,0.0001477,-0.0002273,-0.0000521,-0.0005140,0.0017314,-0.0012259
-0.0001767,0.0000014,0.0000283,0.0000094,0.0000018,0.0000028,0.0000014,0.0002289,0.0000032,-0.0000053,-0.0000042,-0.0000007,0.0000144,0.0000279,-0.0000092,0.0000038,-0.0000038,-0.0000053,-0.0000115,-0.0000018,-0.0000006,0.0000017,0.0000356,0.0000162,-0.0001310,0.0000010,0.0000200,0.0000087,-0.0000027,0.0000020,-0.0000003,0.0001692,0.0000069,-0.0000024,-0.0000012,-0.0000031,0.0000048,0.0000137,-0.0000038,0.0000064,-0.0000036,-0.0000007,-0.0000025,-0.0000046,-0.0000004,0.0000011,0.0000260,0.0000135,-0.0361967,0.0002690,0.0053893,0.0021474,0.0006818,-0.0001509,0.0006819,0.0545815,-0.0000922,0.0021003,-0.0032234,-0.0002139,0.0006719,0.0019886,-0.0013791,0.0008870,-0.0007425,-0.0002874,-0.0004619,0.0000240,-0.0002527,0.0003724,0.0077203,0.0019377
-0.0000017,-0.0000004,0.0000085,-0.0000101,-0.0000040,0.0000050,0.0000077,0.0000046,0.0012639,-0.0004780,-0.0000693,-0.0000066,0.0000056,-0.0000086,0.0000050,0.0000098,0.0000144,0.0000073,0.0000057,-0.0000094,-0.0000002,-0.0000059,0.0000221,0.0000148,-0.0000049,-0.0000001,0.0000011,-0.0000180,-0.0000034,-0.0000004,0.0000039,0.0000102,0.0010010,-0.0003971,-0.0000488,-0.0000068,0.0000067,0.0000025,0.0000099,0.0000103,0.0000172,0.0000169,0.0000005,-0.0000048,0.0000000,-0.0000082,0.0000127,0.0000070,0.0172894,-0.0003570,-0.0017997,-0.0037030,0.0018206,0.0008935,-0.0010838,-0.0000922,0.1596284,-0.0773010,-0.0098638,-0.0026912,0.0034380,0.0059221,-0.0000378,0.0004520,0.0019924,0.0019071,0.0003777,-0.0000747,0.0001556,-0.0001012,0.0000798,0.0025625
-0.0000366,0.0000007,0.0000051,0.0000045,0.0000108,-0.0000027,-0.0000111,-0.0000145,-0.0004808,0.0008616,-0.0000505,0.0000060,-0.0000105,-0.0000009,0.0000269,-0.0000109,0.0000116,-0.0000046,0.0000088,-0.0000064,0.0000006,-0.0000043,-0.0000488,-0.0000359,-0.0000793,0.0000012,0.0000082,-0.0000033,-0.0000014,-0.0000036,-0.0000095,-0.0000070,-0.0004005,0.0006668,-0.0000450,0.0000035,-0.0000051,0.0000015,0.0000077,-0.0000123,0.0000092,-0.0000011,0.0000022,-0.0000030,-0.0000001,-0.0000026,-0.0000142,-0.0000153,-0.0401998,0.0005106,0.0050571,-0.0018137,-0.0029473,-0.0001089,-0.0007655,0.0021003,-0.0773010,0.3101357,-0.0200726,0.0013998,-0.0008595,-0.0015015,0.0040319,0.0004789,0.0022883,-0.0004954,-0.0005346,0.0003427,-0.0004496,-0.0002719,0.0029073,-0.0003171
-0.0001325,0.0000011,0.0000144,-0.0000121,-0.0000024,-0.0000070,0.0000087,-0.0000037,-0.0000643,-0.0000509,0.0002349,0.0000009,0.0000161,0.0000112,0.0000041,-0.0000009,-0.0000028,-0.0000012,-0.0000025,0.0000018,-0.0000007,0.0000022,0.0000006,0.0000044,-0.0000960,0.0000008,0.0000130,-0.0000055,-0.0000053,-0.0000041,0.0000063,-0.0000017,-0.0000493,-0.0000426,0.0001768,-0.0000032,0.0000065,0.0000086,-0.0000009,-0.0000011,-0.0000047,-0.0000001,0.0000022,-0.0000001,-0.0000009,0.0000007,0.0000011,0.0000068,-0.0232282,0.0001935,0.0039639,0.0011131,-0.0002726,-0.0019959,0.0005747,-0.0032234,-0.0098638,-0.0200726,0.0701231,-0.0012689,0.0022109,0.0023090,-0.0006522,0.0010215,-0.0007129,0.0003173,0.0000763,0.0001358,-0.0004554,0.0005118,-0.0010749,0.0004646
0.0000394,-0.0000020,0.0000057,-0.0000105,-0.0000289,-0.0000054,-0.0000333,-0.0000015,-0.0000075,0.0000035,-0.0000006,0.0001801,0.0000088,0.0000010,-0.0000034,-0.0000026,-0.0000130,-0.0000024,-0.0000013,0.0000012,0.0000003,-0.0000004,0.0000203,-0.0000030,0.0000305,-0.0000015,0.0000065,-0.0000118,-0.0000229,-0.0000033,-0.0000280,-0.0000028,-0.0000056,0.0000035,-0.0000035,0.0001381,0.0000005,-0.0000026,-0.0000028,0.0000008,-0.0000021,-0.0000016,0.0000011,0.0000018,0.0000000,-0.0000013,0.0000174,-0.0000018,-0.0004714,-0.0003948,0.0017422,-0.0028780,-0.0045858,-0.0000769,-0.0072552,-0.0002139,-0.0026912,0.0013998,-0.0012689,0.0456353,-0.0004055,-0.0011353,-0.0011331,-0.0002024,-0.0006387,-0.0013233,0.0003719,-0.0001122,0.0001249,-0.0005234,0.0041810,-0.0002615
-0.0000895,0.0000001,-0.0000091,-0.0000011,-0.0000034,0.0000061,0.0000019,0.0000143,-0.0000014,-0.0000028,0.0000173,0.0000072,0.0002028,0.0001133,-0.0000357,-0.0000367,-0.0000326,-0.0000166,-0.0000037,0.0000026,-0.0000003,0.0000012,-0.0000036,-0.0000027,-0.0000587,0.0000000,-0.0000067,0.0000028,-0.0000001,0.0000043,0.0000029,0.0000060,0.0000019,-0.0000015,0.0000085,0.0000000,0.0001597,0.0000841,-0.0000258,-0.0000277,-0.0000239,-0.0000149,-0.0000033,0.0000018,0.0000001,0.0000007,-0.0000042,-0.0000020,-0.0224000,0.0000535,-0.0004316,0.0004609,-0.0011425,-0.0000833,0.0005314,0.0006719,0.0034380,-0.0008595,0.0022109,-0.0004055,0.0424082,0.0237085,-0.0065217,-0.0071193,-0.0061100,-0.0047276,-0.0003968,0.0009883,-0.0000399,0.0000507,0.0000882,0.0004215
-0.0000960,0.0000006,-0.0000101,0.0000033,-0.0000017,0.0000004,-0.0000063,0.0000263,-0.0000078,0.0000058,0.0000153,-0.0000007,0.0001123,0.0002871,-0.0000403,-0.0000419,-0.0000649,-0.0000361,-0.0000124,0.0000075,-0.0000017,0.0000007,0.0000040,-0.0000004,-0.0000368,0.0000000,-0.0000087,0.0000023,-0.0000007,0.0000016,0.0000000,0.0000142,-0.0000007,0.0000036,0.0000109,-0.0000044,0.0000850,0.0002064,-0.0000278,-0.0000316,-0.0000501,-0.0000339,-0.0000064,0.0000016,-0.0000010,0.0000026,-0.0000006,-0.0000035,-0.0224790,0.0001293,-0.0014871,0.0012560,-0.0006747,0.0005737,-0.0008617,0.0019886,0.0059221,-0.0015015,0.0023090,-0.0011353,0.0237085,0.0577734,-0.0079902,-0.0078217,-0.0117988,-0.0099439,-0.0010811,0.0016177,-0.0005964,0.0007248,0.0019890,-0.0008739
-0.0003702,0.0000002,0.0000068,0.0000063,0.0000113,0.0000019,-0.0000080,-0.0000099,0.0000114,0.0000207,0.0000028,-0.0000025,-0.0000380,-0.0000450,0.0006083,0.0003618,0.0003662,0.0003599,0.0000052,-0.0000095,0.0000005,0.0000026,0.0000088,0.0000112,-0.0003071,0.0000001,0.0000021,0.0000104,0.0000041,-0.0000046,-0.0000038,-0.0000045,0.0000080,0.0000129,0.0000004,-0.0000023,-0.0000278,-0.0000296,0.0005041,0.0003064,0.0003102,0.0003067,0.0000024,-0.0000019,-0.0000002,0.0000011,0.0000074,0.0000082,-0.0607918,0.0000033,0.0005351,0.0000514,0.0001690,-0.0006128,-0.0021874,-0.0013791,-0.0000378,0.0040319,-0.0006522,-0.0011331,-0.0065217,-0.0079902,0.1243309,0.0649200,0.0655517,0.0651993,0.0002697,-0.0007891,-0.0002541,0.0005329,0.0032654,0.0034158
-0.0003681,0.0000004,0.0000092,-0.0000019,-0.0000041,-0.0000007,-0.0000050,0.0000044,0.0000096,-0.0000064,0.0000006,-0.0000017,-0.0000374,-0.0000432,0.0003610,0.0005344,0.0003653,0.0003609,0.0000009,-0.0000058,0.0000000,0.0000013,0.0000014,0.0000026,-0.0002988,0.0000002,0.0000046,0.0000046,-0.0000052,-0.0000029,0.0000007,0.0000056,0.0000119,-0.0000087,-0.0000001,0.0000002,-0.0000284,-0.0000322,0.0003060,0.0004454,0.0003092,0.0003070,0.0000028,-0.0000030,-0.0000005,0.0000003,-0.0000025,-0.0000003,-0.0633458,0.0000327,0.0014622,-0.0005436,-0.0014017,-0.0002214,-0.0022412,0.0008870,0.0004520,0.0004789,0.0010215,-0.0002024,-0.0071193,-0.0078217,0.0649200,0.1011504,0.0654296,0.0652739,-0.0002742,0.0001344,-0.0002282,0.0006398,0.0008794,0.0024962
-0.0003787,0.0000006,0.0000162,0.0000018,0.0000073,-0.0000023,-0.0000169,-0.0000026,0.0000154,0.0000096,-0.0000027,-0.0000106,-0.0000323,-0.0000641,0.0003642,0.0003653,0.0005205,0.0003659,0.0000066,-0.0000080,-0.0000012,0.0000056,0.0000003,0.0000031,-0.0003045,0.0000002,0.0000090,0.0000072,0.0000027,-0.0000012,-0.0000073,-0.0000036,0.0000168,0.0000109,-0.0000032,-0.0000025,-0.0000242,-0.0000501,0.0003090,0.0003088,0.0004281,0.0003112,0.0000035,-0.0000038,-0.0000005,0.0000019,-0.0000034,-0.0000011,-0.0626061,0.0000255,0.0022041,0.0006689,0.0012378,0.0004361,-0.0027735,-0.0007425,0.0019924,0.0022883,-0.0007129,-0.0006387,-0.0061100,-0.0117988,0.0655517,0.0654296,0.0947661,0.0662949,0.0000985,-0.0007558,-0.0003080,0.0009542,0.0006358,0.0010660
-0.0004437,0.0000011,0.0000248,0.0000040,0.0000044,-0.0000034,-0.0000172,-0.0000034,0.0000091,-0.0000048,-0.0000019,0.0000007,-0.0000171,-0.0000328,0.0003588,0.0003623,0.0003665,0.0005036,0.0000084,-0.0000052,-0.0000020,0.0000037,0.0000028,0.0000139,-0.0003258,0.0000005,0.0000126,0.0000071,-0.0000023,-0.0000003,-0.0000079,-0.0000017,0.0000153,0.0000028,0.0000008,-0.0000015,-0.0000165,-0.0000359,0.0003063,0.0003079,0.0003126,0.0004081,0.0000035,-0.0000031,-0.0000005,0.0000006,-0.0000047,0.0000036,-0.0688531,0.0001197,0.0027639,-0.0004207,-0.0008514,-0.0000850,-0.0026958,-0.0002874,0.0019071,-0.0004954,0.0003173,-0.0013233,-0.0047276,-0.0099439,0.0651993,0.0652739,0.0662949,0.0968672,0.0003342,-0.0010263,-0.0003074,0.0007918,-0.0006862,0.0017234
0.0000038,0.0000000,-0.0000031,0.0000024,0.0000050,0.0000035,-0.0000020,-0.0000096,0.0000035,0.0000004,-0.0000017,-0.0000014,-0.0000040,-0.0000108,0.0000033,0.0000026,0.0000074,0.0000087,0.0000346,-0.0000257,-0.0000026,0.0000040,-0.0000005,0.0000008,0.0000015,0.0000000,-0.0000008,0.0000023,0.0000029,0.0000033,0.0000010,-0.0000025,0.0000020,0.0000002,0.0000009,0.0000004,-0.0000025,-0.0000051,0.0000015,0.0000012,0.0000016,0.0000019,0.0000143,-0.0000154,-0.0000004,0.0000011,-0.0000012,0.0000009,-0.0002358,-0.0000024,0.0001734,0.0006047,0.0007741,0.0001976,0.0001477,-0.0004619,0.0003777,-0.0005346,0.0000763,0.0003719,-0.0003968,-0.0010811,0.0002697,-0.0002742,0.0000985,0.0003342,0.0025949,-0.0026106,-0.0001531,0.0003335,0.0002086,0.0003322
0.0000450,-0.0000005,0.0000028,-0.0000153,-0.0000144,-0.0000090,-0.0000064,-0.0000011,-0.0000109,-0.0000089,-0.0000001,0.0000045,0.0000066,0.0000172,-0.0000154,-0.0000080,-0.0000086,-0.0000057,-0.0000211,0.0000699,-0.0000024,-0.0000017,-0.0000157,-0.0000049,0.0000266,-0.0000003,0.0000017,-0.0000105,-0.0000087,-0.0000047,-0.0000041,-0.0000034,-0.0000036,0.0000002,0.0000003,0.0000012,0.0000027,0.0000042,-0.0000030,-0.0000016,-0.0000028,-0.0000022,-0.0000108,0.0000414,-0.0000004,-0.0000014,-0.0000094,-0.0000044,0.0061466,-0.0000674,0.0000115,-0.0014756,-0.0012678,-0.0000973,-0.0002273,0.0000240,-0.0000747,0.0003427,0.0001358,-0.0001122,0.0009883,0.0016177,-0.0007891,0.0001344,-0.0007558,-0.0010263,-0.0026106,0.0052831,-0.0002131,-0.0002490,-0.0025028,-0.0014357
-0.0000024,0.0000000,0.0000002,0.0000009,0.0000003,0.0000005,0.0000005,-0.0000008,0.0000003,0.0000015,-0.0000005,-0.0000001,-0.0000010,-0.0000036,0.0000017,0.0000000,-0.0000012,-0.0000017,-0.0000035,-0.0000008,0.0000017,-0.0000030,-0.0000009,-0.0000011,-0.0000011,0.0000000,-0.0000006,-0.0000001,0.0000000,0.0000003,-0.0000002,-0.0000008,0.0000003,0.0000003,-0.0000008,-0.0000002,-0.0000004,-0.0000021,0.0000003,-0.0000002,-0.0000002,-0.0000002,-0.0000008,-0.0000003,0.0000006,-0.0000015,-0.0000003,-0.0000005,-0.0009227,-0.0000002,0.0000376,0.0000561,0.0000438,0.0000850,-0.0000521,-0.0002527,0.0001556,-0.0004496,-0.0004554,0.0001249,-0.0000399,-0.0005964,-0.0002541,-0.0002282,-0.0003080,-0.0003074,-0.0001531,-0.0002131,0.0004563,-0.0006759,0.0000792,0.0000577
0.0000048,-0.0000001,-0.0000004,-0.0000032,-0.0000014,-0.0000016,-0.0000034,0.0000019,-0.0000062,-0.0000041,0.0000016,-0.0000010,0.0000021,0.0000032,0.0000010,0.0000014,0.0000049,0.0000026,0.0000047,-0.0000048,-0.0000027,0.0000152,0.0000010,0.0000017,0.0000020,-0.0000001,0.0000024,-0.0000008,0.0000011,-0.0000025,-0.0000018,0.0000022,-0.0000110,-0.0000064,-0.0000003,-0.0000005,0.0000022,0.0000062,-0.0000005,-0.0000012,0.0000011,-0.0000009,0.0000019,0.0000008,-0.0000019,0.0000099,0.0000002,0.0000008,0.0005314,-0.0000038,-0.0003935,-0.0003955,-0.0006059,-0.0006332,-0.0005140,0.0003724,-0.0001012,-0.0002719,0.0005118,-0.0005234,0.0000507,0.0007248,0.0005329,0.0006398,0.0009542,0.0007918,0.0003335,-0.0002490,-0.0006759,0.0024248,-0.0001466,0.0001770
-0.0005014,0.0000039,-0.0000122,0.0000364,0.0000022,0.0000104,0.0000012,0.0000368,0.0000258,-0.0000317,-0.0000038,0.0000244,0.0000034,0.0000117,0.0000029,0.0000002,-0.0000021,-0.0000049,-0.0000030,-0.0000145,-0.0000008,0.0000016,0.0003499,0.0002011,-0.0003505,0.0000025,-0.0000155,0.0000205,0.0000001,0.0000035,-0.0000012,0.0000284,0.0000121,-0.0000128,0.0000017,0.0000174,-0.0000021,0.0000029,0.0000071,-0.0000030,-0.0000029,-0.0000043,-0.0000031,-0.0000091,0.0000000,-0.0000006,0.0002734,0.0001679,-0.1154205,0.0007842,-0.0068196,0.0057907,0.0010673,0.0021307,0.0017314,0.0077203,0.0000798,0.0029073,-0.0010749,0.0041810,0.0000882,0.0019890,0.0032654,0.0008794,0.0006358,-0.0006862,0.0002086,-0.0025028,0.0000792,-0.0001466,0.0849730,0.0535035
-0.0002824,0.0000014,-0.0000320,0.0000171,-0.0000043,-0.0000050,-0.0000105,0.0000180,0.0000171,-0.0000228,0.0000023,-0.0000002,0.0000011,0.0000057,0.0000075,0.0000015,0.0000019,0.0000088,-0.0000013,-0.0000050,-0.0000009,0.0000018,0.0002040,0.0002794,-0.0001950,0.0000007,-0.0000306,0.0000074,-0.0000071,-0.0000054,-0.0000068,0.0000151,0.0000057,-0.0000146,0.0000071,-0.0000015,-0.0000020,-0.0000021,0.0000076,-0.0000010,-0.0000011,0.0000040,0.0000004,-0.0000049,-0.0000003,0.0000008,0.0001658,0.0002326,-0.0593767,0.0001707,-0.0119585,0.0027152,-0.0010033,-0.0002653,-0.0012259,0.0019377,0.0025625,-0.0003171,0.0004646,-0.0002615,0.0004215,-0.0008739,0.0034158,0.0024962,0.0010660,0.0017234,0.0003322,-0.0014357,0.0000577,0.0001770,0.0535035,0.0693856
